<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,5,240126,192000,163.9600000,164.0500000,163.9500000,164.0400000,67970
GAZP,5,240126,192500,164.0300000,164.1300000,164.0300000,164.1300000,31000
GAZP,5,240126,193000,164.1300000,164.1600000,164.0000000,164.1200000,50690
GAZP,5,240126,193500,164.1200000,164.1500000,164.0800000,164.1200000,17760
GAZP,5,240126,194000,164.1200000,164.1500000,163.9900000,164.1400000,86550
GAZP,5,240126,194500,164.1100000,164.1500000,164.0300000,164.1000000,32720
GAZP,5,240126,195000,164.1300000,164.1500000,164.0900000,164.1300000,20790
GAZP,5,240126,195500,164.1300000,164.1300000,164.0900000,164.1000000,13620
GAZP,5,240126,200000,164.1000000,164.1100000,164.0700000,164.1000000,6950
GAZP,5,240126,200500,164.1100000,164.1100000,164.0100000,164.0100000,9110
GAZP,5,240126,201000,164.0800000,164.0800000,163.9900000,164.0700000,40730
GAZP,5,240126,201500,164.0700000,164.0700000,163.9100000,163.9200000,28220
GAZP,5,240126,202000,163.9200000,164.5000000,163.9000000,164.1800000,335640
GAZP,5,240126,202500,164.1600000,164.2200000,164.1500000,164.1700000,15670
GAZP,5,240126,203000,164.1700000,164.1700000,164.1000000,164.1000000,41870
GAZP,5,240126,203500,164.1000000,164.1300000,164.0800000,164.1300000,20360
GAZP,5,240126,204000,164.1300000,164.1300000,164.0300000,164.0400000,13120
GAZP,5,240126,204500,164.0300000,164.0400000,163.9800000,164.0300000,42790
GAZP,5,240126,205000,164.0200000,164.0200000,163.9000000,163.9500000,63320
GAZP,5,240126,205500,163.9500000,163.9600000,163.9000000,163.9300000,15320
GAZP,5,240126,210000,163.9400000,164.0000000,163.9400000,164.0000000,88810
GAZP,5,240126,210500,164.0000000,164.0000000,163.9700000,163.9700000,9430
GAZP,5,240126,211000,163.9700000,164.0200000,163.9600000,164.0200000,24810
GAZP,5,240126,211500,164.0200000,164.0200000,163.9700000,163.9900000,20360
GAZP,5,240126,212000,163.9900000,164.0100000,163.9900000,164.0000000,33320
GAZP,5,240126,212500,164.0000000,164.0200000,163.9700000,164.0000000,24310
GAZP,5,240126,213000,163.9800000,164.0100000,163.9800000,164.0000000,19150
GAZP,5,240126,213500,163.9800000,164.0100000,163.9700000,164.0100000,65480
GAZP,5,240126,214000,164.0000000,164.0200000,163.9900000,164.0100000,35410
GAZP,5,240126,214500,164.0100000,164.0200000,163.9900000,164.0200000,35480
GAZP,5,240126,215000,164.0200000,164.0200000,163.9900000,164.0200000,32540
GAZP,5,240126,215500,164.0200000,164.1500000,164.0000000,164.1500000,73400
GAZP,5,240126,220000,164.1500000,164.1800000,164.0300000,164.1000000,45060
GAZP,5,240126,220500,164.0500000,164.1500000,164.0400000,164.0600000,14260
GAZP,5,240126,221000,164.0500000,164.0900000,163.9400000,164.0300000,105390
GAZP,5,240126,221500,164.0300000,164.1700000,164.0200000,164.1300000,28360
GAZP,5,240126,222000,164.1200000,164.1200000,164.0300000,164.1000000,109420
GAZP,5,240126,222500,164.0300000,164.0900000,163.9900000,164.0500000,69030
GAZP,5,240126,223000,164.0400000,164.0500000,163.9100000,164.0300000,38670
GAZP,5,240126,223500,164.0300000,164.0400000,164.0000000,164.0300000,10080
GAZP,5,240126,224000,164.0200000,164.0300000,164.0100000,164.0100000,7690
GAZP,5,240126,224500,164.0300000,164.0300000,164.0000000,164.0000000,17800
GAZP,5,240126,225000,164.0200000,164.0400000,164.0000000,164.0300000,7880
GAZP,5,240126,225500,164.0200000,164.0500000,164.0100000,164.0100000,15180
GAZP,5,240126,230000,164.0100000,164.0300000,163.9100000,163.9100000,41230
GAZP,5,240126,230500,163.9900000,164.0300000,163.9100000,163.9500000,32710
GAZP,5,240126,231000,163.9500000,163.9500000,163.9000000,163.9200000,19790
GAZP,5,240126,231500,163.9200000,163.9400000,163.9000000,163.9100000,31280
GAZP,5,240126,232000,163.9100000,163.9900000,163.9000000,163.9900000,45860
GAZP,5,240126,232500,163.9600000,164.0000000,163.9200000,163.9400000,31440
GAZP,5,240126,233000,164.0000000,164.0000000,163.9400000,163.9900000,13280
GAZP,5,240126,233500,164.0000000,164.0000000,163.9500000,163.9600000,41080
GAZP,5,240126,234000,163.9500000,163.9800000,163.8600000,163.8800000,83160
GAZP,5,240126,234500,163.9500000,164.0000000,163.8700000,163.9900000,74730
GAZP,5,240129,100000,164.0600000,164.4900000,164.0600000,164.3000000,329380
GAZP,5,240129,100500,164.3000000,164.3000000,164.0100000,164.2000000,242610
GAZP,5,240129,101000,164.1700000,164.4700000,164.1600000,164.3000000,320940
GAZP,5,240129,101500,164.2800000,164.3000000,163.9800000,164.0500000,396580
GAZP,5,240129,102000,164.0500000,164.0800000,163.8600000,163.9200000,246320
GAZP,5,240129,102500,163.9200000,163.9300000,163.5700000,163.7900000,423440
GAZP,5,240129,103000,163.7900000,163.8000000,163.2900000,163.3900000,573190
GAZP,5,240129,103500,163.3900000,163.4800000,163.0800000,163.4400000,552080
GAZP,5,240129,104000,163.4300000,163.5200000,163.2100000,163.3400000,250370
GAZP,5,240129,104500,163.3400000,163.4000000,163.3000000,163.3900000,139320
GAZP,5,240129,105000,163.3900000,163.4800000,163.3800000,163.4800000,143880
GAZP,5,240129,105500,163.4800000,163.4800000,162.8500000,163.3400000,873400
GAZP,5,240129,110000,163.3500000,163.4000000,162.9000000,163.0000000,920370
GAZP,5,240129,110500,163.0000000,163.1600000,162.9900000,163.1300000,108080
GAZP,5,240129,111000,163.1300000,163.1300000,162.9900000,163.0700000,367280
GAZP,5,240129,111500,163.0700000,163.0800000,163.0200000,163.0800000,148050
GAZP,5,240129,112000,163.0700000,163.1800000,163.0200000,163.1700000,193340
GAZP,5,240129,112500,163.1700000,163.3600000,163.1600000,163.3600000,341610
GAZP,5,240129,113000,163.3600000,163.5800000,163.3200000,163.4400000,633580
GAZP,5,240129,113500,163.4500000,163.4700000,163.3400000,163.4200000,85220
GAZP,5,240129,114000,163.4200000,163.4700000,163.3900000,163.4600000,109500
GAZP,5,240129,114500,163.4600000,163.4700000,163.2900000,163.3300000,197340
GAZP,5,240129,115000,163.3300000,163.3600000,163.2500000,163.3600000,101420
GAZP,5,240129,115500,163.3400000,163.4600000,163.1800000,163.2600000,187610
GAZP,5,240129,120000,163.2600000,163.3200000,163.1200000,163.1600000,120630
GAZP,5,240129,120500,163.1600000,163.3700000,163.0000000,163.3600000,287200
GAZP,5,240129,121000,163.3600000,163.3700000,163.1400000,163.2600000,132580
GAZP,5,240129,121500,163.2500000,163.3200000,163.1900000,163.2600000,116760
GAZP,5,240129,122000,163.2600000,163.3000000,163.1800000,163.3000000,77180
GAZP,5,240129,122500,163.3000000,163.3200000,163.2900000,163.3100000,48010
GAZP,5,240129,123000,163.3200000,163.4600000,163.3100000,163.4600000,128030
GAZP,5,240129,123500,163.4700000,163.4700000,163.4300000,163.4700000,98040
GAZP,5,240129,124000,163.4700000,163.4700000,163.4200000,163.4300000,67190
GAZP,5,240129,124500,163.4300000,163.4700000,163.4300000,163.4700000,61020
GAZP,5,240129,125000,163.4700000,163.4700000,163.4600000,163.4700000,69510
GAZP,5,240129,125500,163.4700000,163.4700000,163.4600000,163.4600000,48480
GAZP,5,240129,130000,163.4700000,163.4800000,163.4600000,163.4800000,50430
GAZP,5,240129,130500,163.4800000,163.5500000,163.4800000,163.5500000,144500
GAZP,5,240129,131000,163.5500000,163.5800000,163.5300000,163.5700000,54130
GAZP,5,240129,131500,163.5800000,163.5800000,163.5200000,163.5400000,117240
GAZP,5,240129,132000,163.5400000,163.5700000,163.5200000,163.5400000,74240
GAZP,5,240129,132500,163.5500000,163.5800000,163.5400000,163.5800000,80990
GAZP,5,240129,133000,163.5800000,163.5800000,163.5700000,163.5800000,93100
GAZP,5,240129,133500,163.5800000,163.6400000,163.5700000,163.6400000,40790
GAZP,5,240129,134000,163.6400000,163.6800000,163.6000000,163.6200000,58340
GAZP,5,240129,134500,163.6200000,163.6600000,163.5900000,163.6300000,78820
GAZP,5,240129,135000,163.6300000,163.6800000,163.6000000,163.6800000,87040
GAZP,5,240129,135500,163.6700000,163.6900000,163.5800000,163.6300000,72740
GAZP,5,240129,140000,163.6300000,163.6900000,163.5800000,163.6900000,39990
GAZP,5,240129,140500,163.6600000,163.7200000,163.6300000,163.6800000,107550
GAZP,5,240129,141000,163.6800000,163.7000000,163.6300000,163.6300000,96620
GAZP,5,240129,141500,163.6400000,163.7000000,163.6300000,163.7000000,82750
GAZP,5,240129,142000,163.6900000,163.7400000,163.6900000,163.7400000,51070
GAZP,5,240129,142500,163.7400000,163.7400000,163.7300000,163.7400000,102780
GAZP,5,240129,143000,163.7400000,163.7400000,163.7300000,163.7400000,74030
GAZP,5,240129,143500,163.7400000,163.8400000,163.7300000,163.8200000,114440
GAZP,5,240129,144000,163.8200000,163.8600000,163.8100000,163.8300000,39130
GAZP,5,240129,144500,163.8400000,163.8700000,163.7300000,163.7400000,71440
GAZP,5,240129,145000,163.7400000,163.7700000,163.7300000,163.7400000,63030
GAZP,5,240129,145500,163.7300000,163.7400000,163.6000000,163.6400000,89970
GAZP,5,240129,150000,163.6400000,163.7500000,163.6200000,163.7300000,83330
GAZP,5,240129,150500,163.7200000,163.8200000,163.6800000,163.8200000,45690
GAZP,5,240129,151000,163.8200000,163.8700000,163.7500000,163.8200000,107330
GAZP,5,240129,151500,163.8200000,163.8700000,163.8000000,163.8300000,58850
GAZP,5,240129,152000,163.8300000,163.8700000,163.8000000,163.8700000,34740
GAZP,5,240129,152500,163.8700000,163.8700000,163.7500000,163.8000000,80690
GAZP,5,240129,153000,163.8100000,163.8500000,163.7800000,163.8400000,39420
GAZP,5,240129,153500,163.8400000,163.8600000,163.7800000,163.8500000,39160
GAZP,5,240129,154000,163.8600000,163.8700000,163.8300000,163.8600000,35300
GAZP,5,240129,154500,163.8700000,163.8700000,163.8600000,163.8700000,124660
GAZP,5,240129,155000,163.8700000,163.8700000,163.7800000,163.8500000,50760
GAZP,5,240129,155500,163.8400000,163.8700000,163.6600000,163.7500000,104670
GAZP,5,240129,160000,163.7500000,163.8400000,163.7400000,163.8000000,44120
GAZP,5,240129,160500,163.8000000,163.8000000,163.4000000,163.4400000,266130
GAZP,5,240129,161000,163.4100000,163.5000000,163.3900000,163.4900000,62440
GAZP,5,240129,161500,163.5000000,163.5000000,163.4500000,163.4600000,57590
GAZP,5,240129,162000,163.4600000,163.6100000,163.4500000,163.5700000,65700
GAZP,5,240129,162500,163.6000000,163.6200000,163.4900000,163.5800000,205250
GAZP,5,240129,163000,163.5600000,163.6900000,163.5100000,163.6600000,78630
GAZP,5,240129,163500,163.6600000,163.7200000,163.4900000,163.5500000,177620
GAZP,5,240129,164000,163.5200000,163.6400000,163.4900000,163.6000000,83000
GAZP,5,240129,164500,163.6000000,163.6500000,163.5000000,163.6500000,81160
GAZP,5,240129,165000,163.6500000,163.6500000,163.4600000,163.5100000,196550
GAZP,5,240129,165500,163.5200000,163.5500000,163.4700000,163.5500000,135190
GAZP,5,240129,170000,163.5500000,163.5900000,163.4700000,163.5700000,71360
GAZP,5,240129,170500,163.5900000,163.5900000,163.5500000,163.5700000,103040
GAZP,5,240129,171000,163.5600000,163.5900000,163.5600000,163.5900000,77230
GAZP,5,240129,171500,163.5900000,163.5900000,163.5700000,163.5700000,64850
GAZP,5,240129,172000,163.5700000,163.5900000,163.5000000,163.5400000,169930
GAZP,5,240129,172500,163.5400000,163.5900000,163.5300000,163.5800000,58180
GAZP,5,240129,173000,163.5900000,163.6000000,163.5000000,163.5900000,106610
GAZP,5,240129,173500,163.5900000,163.6000000,163.5000000,163.5400000,91250
GAZP,5,240129,174000,163.5500000,163.6300000,163.5300000,163.6200000,62140
GAZP,5,240129,174500,163.6200000,163.6300000,163.5500000,163.6200000,61020
GAZP,5,240129,175000,163.6200000,163.6300000,163.5000000,163.6300000,78580
GAZP,5,240129,175500,163.6300000,163.6300000,163.6100000,163.6300000,75370
GAZP,5,240129,180000,163.6200000,163.6300000,163.5700000,163.6300000,90090
GAZP,5,240129,180500,163.6200000,163.6300000,163.6000000,163.6200000,105290
GAZP,5,240129,181000,163.6300000,163.6600000,163.6200000,163.6500000,163580
GAZP,5,240129,181500,163.6500000,163.6800000,163.6100000,163.6700000,125730
GAZP,5,240129,182000,163.6700000,163.6900000,163.5800000,163.6900000,170450
GAZP,5,240129,182500,163.6800000,163.6900000,163.6100000,163.6700000,92930
GAZP,5,240129,183000,163.6700000,163.6900000,163.6500000,163.6800000,32290
GAZP,5,240129,183500,163.6500000,163.6900000,163.5800000,163.5800000,79360
GAZP,5,240129,184500,163.6700000,163.6700000,163.6700000,163.6700000,223410
GAZP,5,240129,190000,163.6600000,163.6600000,163.6600000,163.6600000,7760
GAZP,5,240129,190500,163.6000000,163.6900000,163.5800000,163.6300000,114210
GAZP,5,240129,191000,163.6500000,163.6700000,163.6200000,163.6600000,5940
GAZP,5,240129,191500,163.6600000,163.6600000,163.5600000,163.5600000,61660
GAZP,5,240129,192000,163.6200000,163.6300000,163.5600000,163.5800000,6200
GAZP,5,240129,192500,163.5700000,163.5800000,163.5500000,163.5700000,7220
GAZP,5,240129,193000,163.5500000,163.5700000,163.5400000,163.5500000,18080
GAZP,5,240129,193500,163.5500000,163.5700000,163.4300000,163.4600000,60130
GAZP,5,240129,194000,163.4300000,163.4800000,163.4000000,163.4600000,47530
GAZP,5,240129,194500,163.4600000,163.4600000,163.4200000,163.4500000,6760
GAZP,5,240129,195000,163.4600000,163.4700000,163.4400000,163.4600000,10640
GAZP,5,240129,195500,163.4600000,163.4700000,163.4500000,163.4700000,19300
GAZP,5,240129,200000,163.4700000,163.4700000,163.4200000,163.4200000,11480
GAZP,5,240129,200500,163.4600000,163.5700000,163.4200000,163.5400000,24970
GAZP,5,240129,201000,163.5400000,163.6400000,163.5000000,163.6300000,86290
GAZP,5,240129,201500,163.6200000,163.6400000,163.5000000,163.5700000,48040
GAZP,5,240129,202000,163.5700000,163.6200000,163.5200000,163.6100000,10060
GAZP,5,240129,202500,163.6100000,163.6300000,163.5400000,163.6200000,12730
GAZP,5,240129,203000,163.6200000,163.6300000,163.5400000,163.6000000,11380
GAZP,5,240129,203500,163.6000000,163.6000000,163.5200000,163.5300000,11180
GAZP,5,240129,204000,163.5700000,163.5700000,163.5300000,163.5700000,4020
GAZP,5,240129,204500,163.5700000,163.5700000,163.5100000,163.5600000,13740
GAZP,5,240129,205000,163.5600000,163.5800000,163.5200000,163.5200000,6690
GAZP,5,240129,205500,163.5100000,163.6400000,163.5100000,163.6400000,56360
GAZP,5,240129,210000,163.6000000,163.6400000,163.5300000,163.5800000,15740
GAZP,5,240129,210500,163.5900000,163.5900000,163.5200000,163.5300000,11540
GAZP,5,240129,211000,163.5300000,163.5300000,163.5000000,163.5000000,98780
GAZP,5,240129,211500,163.5000000,163.5000000,163.4700000,163.5000000,47970
GAZP,5,240129,212000,163.5000000,163.5000000,163.4200000,163.4600000,18630
GAZP,5,240129,212500,163.4700000,163.4700000,163.4200000,163.4400000,6980
GAZP,5,240129,213000,163.4400000,163.5000000,163.4200000,163.4700000,25040
GAZP,5,240129,213500,163.4500000,163.5000000,163.4100000,163.4800000,22500
GAZP,5,240129,214000,163.4800000,163.4800000,163.4100000,163.4100000,23540
GAZP,5,240129,214500,163.4100000,163.4300000,163.4000000,163.4100000,31930
GAZP,5,240129,215000,163.4100000,163.4100000,163.3500000,163.3900000,36340
GAZP,5,240129,215500,163.3900000,163.4000000,163.0300000,163.1300000,267690
GAZP,5,240129,220000,163.1300000,163.3100000,163.1100000,163.3100000,43700
GAZP,5,240129,220500,163.3100000,163.3100000,163.2300000,163.2400000,20610
GAZP,5,240129,221000,163.2400000,163.3000000,163.2400000,163.2900000,9320
GAZP,5,240129,221500,163.3000000,163.3100000,163.2900000,163.3100000,12800
GAZP,5,240129,222000,163.3000000,163.3300000,163.3000000,163.3200000,7100
GAZP,5,240129,222500,163.3200000,163.3600000,163.3100000,163.3600000,40530
GAZP,5,240129,223000,163.3600000,163.3800000,163.3000000,163.3800000,3990
GAZP,5,240129,223500,163.3800000,163.3800000,163.3600000,163.3700000,3830
GAZP,5,240129,224000,163.3700000,163.3900000,163.3500000,163.3900000,24370
GAZP,5,240129,224500,163.3900000,163.4000000,163.3800000,163.4000000,11690
GAZP,5,240129,225000,163.3900000,163.5800000,163.3900000,163.5800000,96630
GAZP,5,240129,225500,163.5800000,163.6000000,163.4400000,163.5400000,27500
GAZP,5,240129,230000,163.5300000,163.5800000,163.4500000,163.5500000,17210
GAZP,5,240129,230500,163.5300000,163.5700000,163.5200000,163.5400000,7090
GAZP,5,240129,231000,163.5300000,163.5500000,163.5000000,163.5000000,3880
GAZP,5,240129,231500,163.5400000,163.5400000,163.4400000,163.4400000,9370
GAZP,5,240129,232000,163.5000000,163.5000000,163.4200000,163.4900000,8360
GAZP,5,240129,232500,163.4900000,163.4900000,163.4600000,163.4800000,9330
GAZP,5,240129,233000,163.4800000,163.4900000,163.4600000,163.4600000,7240
GAZP,5,240129,233500,163.4700000,163.4700000,163.4000000,163.4000000,8790
GAZP,5,240129,234000,163.4200000,163.4500000,163.4000000,163.4400000,8530
GAZP,5,240129,234500,163.4400000,163.5000000,163.3100000,163.5000000,34680
GAZP,5,240130,100000,163.3900000,163.4800000,163.2500000,163.4800000,185340
GAZP,5,240130,100500,163.4800000,163.5400000,163.3500000,163.3800000,185210
GAZP,5,240130,101000,163.3900000,163.5000000,163.3500000,163.4000000,142320
GAZP,5,240130,101500,163.3900000,163.4000000,163.1500000,163.2200000,287790
GAZP,5,240130,102000,163.2200000,163.3800000,163.0800000,163.3000000,260470
GAZP,5,240130,102500,163.2900000,163.3600000,163.1800000,163.3100000,99390
GAZP,5,240130,103000,163.3500000,163.7900000,163.2700000,163.6400000,481120
GAZP,5,240130,103500,163.6300000,163.7900000,163.6300000,163.7600000,247270
GAZP,5,240130,104000,163.7500000,163.7800000,163.5400000,163.7800000,111760
GAZP,5,240130,104500,163.7800000,163.7800000,163.6900000,163.7100000,86680
GAZP,5,240130,105000,163.7100000,163.7800000,163.6800000,163.6900000,59690
GAZP,5,240130,105500,163.7000000,163.7400000,163.6800000,163.7000000,33950
GAZP,5,240130,110000,163.7100000,163.7300000,163.7000000,163.7300000,106880
GAZP,5,240130,110500,163.7200000,163.7300000,163.6700000,163.7200000,147980
GAZP,5,240130,111000,163.7200000,163.7300000,163.5500000,163.7000000,154590
GAZP,5,240130,111500,163.6800000,163.7300000,163.5000000,163.5600000,229120
GAZP,5,240130,112000,163.5700000,163.6800000,163.4200000,163.4500000,163030
GAZP,5,240130,112500,163.4500000,163.5500000,163.3900000,163.5400000,81460
GAZP,5,240130,113000,163.5400000,163.5500000,163.2600000,163.4300000,282150
GAZP,5,240130,113500,163.4100000,163.4300000,163.1800000,163.2400000,176010
GAZP,5,240130,114000,163.2300000,163.2300000,163.0000000,163.1000000,735040
GAZP,5,240130,114500,163.0800000,163.1500000,163.0000000,163.1200000,171780
GAZP,5,240130,115000,163.1200000,163.1800000,163.0900000,163.1100000,125820
GAZP,5,240130,115500,163.1100000,163.2000000,163.0700000,163.1800000,136700
GAZP,5,240130,120000,163.1800000,163.2000000,163.1500000,163.1900000,78580
GAZP,5,240130,120500,163.1800000,163.2000000,163.1300000,163.2000000,87450
GAZP,5,240130,121000,163.2000000,163.2400000,163.1400000,163.2400000,121390
GAZP,5,240130,121500,163.2400000,163.2400000,162.9500000,163.0900000,311400
GAZP,5,240130,122000,163.0900000,163.1900000,163.0000000,163.1700000,92830
GAZP,5,240130,122500,163.1700000,163.2500000,163.1600000,163.2500000,125670
GAZP,5,240130,123000,163.2500000,163.2500000,163.1500000,163.1800000,426830
GAZP,5,240130,123500,163.1800000,163.2600000,163.0000000,163.2500000,290670
GAZP,5,240130,124000,163.2600000,163.3800000,163.2400000,163.3800000,202930
GAZP,5,240130,124500,163.3800000,163.4200000,163.3100000,163.3500000,652090
GAZP,5,240130,125000,163.3600000,163.4700000,163.3500000,163.4100000,104180
GAZP,5,240130,125500,163.4000000,163.4300000,163.2800000,163.4000000,110930
GAZP,5,240130,130000,163.4000000,163.4100000,163.3000000,163.3900000,65730
GAZP,5,240130,130500,163.3700000,163.4000000,163.3100000,163.3700000,64840
GAZP,5,240130,131000,163.3500000,163.3800000,163.3000000,163.3000000,39450
GAZP,5,240130,131500,163.3000000,163.3300000,163.1500000,163.2300000,653460
GAZP,5,240130,132000,163.2300000,163.2800000,163.1100000,163.2100000,302590
GAZP,5,240130,132500,163.1900000,163.2600000,163.1400000,163.1800000,55800
GAZP,5,240130,133000,163.1800000,163.2900000,163.1800000,163.2600000,37700
GAZP,5,240130,133500,163.2600000,163.2900000,163.1500000,163.2500000,51580
GAZP,5,240130,134000,163.2600000,163.3000000,163.2100000,163.2900000,27290
GAZP,5,240130,134500,163.2900000,163.3000000,163.2000000,163.3000000,42270
GAZP,5,240130,135000,163.3000000,163.3700000,163.2800000,163.3400000,65300
GAZP,5,240130,135500,163.3400000,163.3800000,163.3300000,163.3800000,50210
GAZP,5,240130,140000,163.3400000,163.4000000,163.3300000,163.3600000,36530
GAZP,5,240130,140500,163.3600000,163.4300000,163.3500000,163.4000000,45580
GAZP,5,240130,141000,163.4000000,163.4200000,163.3000000,163.3600000,59610
GAZP,5,240130,141500,163.3500000,163.3500000,163.0900000,163.1800000,252880
GAZP,5,240130,142000,163.1900000,163.2200000,163.1300000,163.1900000,37000
GAZP,5,240130,142500,163.1900000,163.2200000,163.1200000,163.2200000,51400
GAZP,5,240130,143000,163.2200000,163.2200000,163.1100000,163.1600000,70540
GAZP,5,240130,143500,163.1900000,163.2000000,163.1300000,163.1600000,86750
GAZP,5,240130,144000,163.1700000,163.2200000,163.1100000,163.1400000,56850
GAZP,5,240130,144500,163.1300000,163.2200000,163.1200000,163.1500000,67800
GAZP,5,240130,145000,163.1400000,163.1500000,163.0500000,163.1000000,131700
GAZP,5,240130,145500,163.0900000,163.1700000,163.0700000,163.1400000,59770
GAZP,5,240130,150000,163.1500000,163.1500000,163.0100000,163.0300000,112710
GAZP,5,240130,150500,163.0200000,163.0900000,163.0000000,163.0300000,180130
GAZP,5,240130,151000,163.0300000,163.1100000,163.0000000,163.0300000,120360
GAZP,5,240130,151500,163.0300000,163.0500000,163.0100000,163.0300000,71960
GAZP,5,240130,152000,163.0300000,163.0400000,163.0000000,163.0100000,134610
GAZP,5,240130,152500,163.0000000,163.0500000,163.0000000,163.0500000,125120
GAZP,5,240130,153000,163.0500000,163.1100000,163.0000000,163.0200000,70580
GAZP,5,240130,153500,163.0100000,163.0200000,163.0000000,163.0200000,88950
GAZP,5,240130,154000,163.0200000,163.0600000,163.0100000,163.0400000,96620
GAZP,5,240130,154500,163.0400000,163.0400000,163.0000000,163.0100000,161210
GAZP,5,240130,155000,163.0000000,163.0100000,162.9900000,163.0100000,624950
GAZP,5,240130,155500,163.0000000,163.0500000,163.0000000,163.0000000,156280
GAZP,5,240130,160000,163.0000000,163.0000000,162.9400000,162.9800000,183760
GAZP,5,240130,160500,162.9700000,163.1000000,162.9300000,163.1000000,133860
GAZP,5,240130,161000,163.0900000,163.1000000,162.9000000,162.9600000,173660
GAZP,5,240130,161500,162.9600000,163.0000000,162.9100000,162.9200000,88520
GAZP,5,240130,162000,162.9100000,162.9200000,162.7100000,162.9100000,433420
GAZP,5,240130,162500,162.9100000,163.0000000,162.9000000,162.9900000,171010
GAZP,5,240130,163000,162.9800000,162.9900000,162.8500000,162.9600000,131940
GAZP,5,240130,163500,162.9500000,162.9800000,162.9000000,162.9500000,171860
GAZP,5,240130,164000,162.9500000,163.0200000,162.9400000,162.9800000,192590
GAZP,5,240130,164500,162.9800000,163.0500000,162.9800000,163.0500000,90720
GAZP,5,240130,165000,163.0500000,163.1000000,163.0400000,163.1000000,72010
GAZP,5,240130,165500,163.1000000,163.1000000,163.0600000,163.0900000,78970
GAZP,5,240130,170000,163.0900000,163.1000000,163.0600000,163.1000000,70690
GAZP,5,240130,170500,163.1100000,163.2500000,163.1000000,163.2100000,100750
GAZP,5,240130,171000,163.2100000,163.3000000,163.1500000,163.2900000,87350
GAZP,5,240130,171500,163.2800000,163.3100000,163.1900000,163.3000000,128780
GAZP,5,240130,172000,163.3100000,163.4000000,163.2800000,163.3200000,163220
GAZP,5,240130,172500,163.3100000,163.4000000,163.2900000,163.3200000,145290
GAZP,5,240130,173000,163.3200000,163.3700000,163.1500000,163.2800000,173580
GAZP,5,240130,173500,163.2800000,163.2900000,163.2400000,163.2800000,90820
GAZP,5,240130,174000,163.2800000,163.3900000,163.1600000,163.3700000,125210
GAZP,5,240130,174500,163.3800000,163.3900000,163.2400000,163.3300000,176980
GAZP,5,240130,175000,163.3400000,163.3600000,163.3300000,163.3400000,169120
GAZP,5,240130,175500,163.3500000,163.3600000,163.3000000,163.3600000,240870
GAZP,5,240130,180000,163.3600000,163.3600000,163.2800000,163.3600000,177090
GAZP,5,240130,180500,163.3500000,163.3600000,163.3500000,163.3500000,149700
GAZP,5,240130,181000,163.3500000,163.3600000,163.2600000,163.3500000,202360
GAZP,5,240130,181500,163.3600000,163.3600000,163.0700000,163.3500000,194050
GAZP,5,240130,182000,163.3500000,163.3800000,163.3100000,163.3600000,133110
GAZP,5,240130,182500,163.3500000,163.3900000,163.3100000,163.3900000,108400
GAZP,5,240130,183000,163.3800000,163.3900000,163.3300000,163.3700000,42670
GAZP,5,240130,183500,163.3600000,163.3700000,163.2800000,163.2800000,52550
GAZP,5,240130,184500,163.4900000,163.4900000,163.4900000,163.4900000,276730
GAZP,5,240130,190000,163.4500000,163.4500000,163.4500000,163.4500000,4780
GAZP,5,240130,190500,163.4100000,163.4500000,163.3500000,163.3700000,47920
GAZP,5,240130,191000,163.3700000,163.4200000,163.3100000,163.3900000,20620
GAZP,5,240130,191500,163.3900000,163.4000000,163.3000000,163.3400000,45130
GAZP,5,240130,192000,163.3100000,163.3600000,163.2800000,163.3200000,30710
GAZP,5,240130,192500,163.3000000,163.3800000,163.2600000,163.3000000,20050
GAZP,5,240130,193000,163.3000000,163.4200000,163.2800000,163.2800000,33280
GAZP,5,240130,193500,163.2700000,163.3700000,163.2300000,163.2400000,26950
GAZP,5,240130,194000,163.2500000,163.3300000,163.2400000,163.2500000,7010
GAZP,5,240130,194500,163.2500000,163.2800000,163.2300000,163.2400000,38240
GAZP,5,240130,195000,163.2400000,163.2800000,163.2300000,163.2400000,26490
GAZP,5,240130,195500,163.2400000,163.2500000,163.2300000,163.2400000,10180
GAZP,5,240130,200000,163.2500000,163.2500000,163.2300000,163.2500000,9720
GAZP,5,240130,200500,163.2500000,163.2900000,163.2500000,163.2600000,16160
GAZP,5,240130,201000,163.2900000,163.4100000,163.2200000,163.4100000,39140
GAZP,5,240130,201500,163.4200000,163.4200000,163.3500000,163.4000000,30570
GAZP,5,240130,202000,163.4200000,163.4300000,163.3500000,163.3600000,12850
GAZP,5,240130,202500,163.3600000,163.3900000,163.3100000,163.3200000,10680
GAZP,5,240130,203000,163.3200000,163.3600000,163.2200000,163.3000000,22160
GAZP,5,240130,203500,163.3000000,163.3000000,163.2200000,163.2300000,13190
GAZP,5,240130,204000,163.2300000,163.2900000,163.2300000,163.2400000,5570
GAZP,5,240130,204500,163.2800000,163.3200000,163.2200000,163.2300000,35420
GAZP,5,240130,205000,163.2500000,163.3200000,163.2200000,163.2300000,13380
GAZP,5,240130,205500,163.2200000,163.2700000,163.2000000,163.2600000,40300
GAZP,5,240130,210000,163.2500000,163.2500000,163.2100000,163.2500000,14150
GAZP,5,240130,210500,163.2500000,163.2500000,163.2200000,163.2200000,6510
